,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,Region
50374,Germany,nuclear,2016,0.79,0.79,3973.24,82391.95,167.0,3.46,0.0,Western Europe
50375,Germany,renewables_n_other,2016,1.71,1.97,3973.24,82391.95,167.0,3.46,0.0,Western Europe
50388,Ghana,all_energy_types,2016,0.28,0.29,149.78,28481.95,9.97,1.9,14.25,Africa
50389,Ghana,coal,2016,0.0,0.0,149.78,28481.95,9.97,1.9,0.11,Africa
50390,Ghana,natural_gas,2016,0.03,0.02,149.78,28481.95,9.97,1.9,2.5,Africa
50391,Ghana,petroleum_n_other_liquids,2016,0.2,0.21,149.78,28481.95,9.97,1.9,11.65,Africa
50393,Ghana,renewables_n_other,2016,0.05,0.05,149.78,28481.95,9.97,1.9,0.0,Africa
50400,Greece,all_energy_types,2016,1.12,0.32,287.86,10774.05,103.79,3.88,73.45,Western Europe
50401,Greece,coal,2016,0.18,0.17,287.86,10774.05,103.79,3.88,22.69,Western Europe
50402,Greece,natural_gas,2016,0.15,0.0,287.86,10774.05,103.79,3.88,6.21,Western Europe
50403,Greece,petroleum_n_other_liquids,2016,0.62,0.01,287.86,10774.05,103.79,3.88,44.55,Western Europe
50405,Greece,renewables_n_other,2016,0.17,0.15,287.86,10774.05,103.79,3.88,0.0,Western Europe
50412,Grenada,all_energy_types,2016,0.0,0.0,1.61,110.263,37.78,2.59,0.29,Latin America
50413,Grenada,coal,2016,0.0,0.0,1.61,110.263,37.78,2.59,0.0,Latin America
50414,Grenada,natural_gas,2016,0.0,0.0,1.61,110.263,37.78,2.59,0.0,Latin America
50415,Grenada,petroleum_n_other_liquids,2016,0.0,0.0,1.61,110.263,37.78,2.59,0.29,Latin America
50417,Grenada,renewables_n_other,2016,0.0,0.0,1.61,110.263,37.78,2.59,0.0,Latin America
50418,Guadeloupe,all_energy_types,2016,0.03,0.0,10.29,399.76,72.16,2.8,2.13,Western Europe
50419,Guadeloupe,coal,2016,0.0,0.0,10.29,399.76,72.16,2.8,0.0,Western Europe
50420,Guadeloupe,natural_gas,2016,0.0,0.0,10.29,399.76,72.16,2.8,0.0,Western Europe
50421,Guadeloupe,petroleum_n_other_liquids,2016,0.03,0.0,10.29,399.76,72.16,2.8,2.13,Western Europe
50423,Guadeloupe,renewables_n_other,2016,0.0,0.0,10.29,399.76,72.16,2.8,0.0,Western Europe
50424,Guam,all_energy_types,2016,0.03,0.0,5.8,162.951,170.54,4.8,1.83,USA and territories
50425,Guam,coal,2016,0.0,0.0,5.8,162.951,170.54,4.8,0.0,USA and territories
50426,Guam,natural_gas,2016,0.0,0.0,5.8,162.951,170.54,4.8,0.0,USA and territories
50427,Guam,petroleum_n_other_liquids,2016,0.03,0.0,5.8,162.951,170.54,4.8,1.83,USA and territories
50429,Guam,renewables_n_other,2016,0.0,0.0,5.8,162.951,170.54,4.8,0.0,USA and territories
50430,Guatemala,all_energy_types,2016,0.3,0.09,130.98,16583.1,18.0,2.28,15.78,Latin America
50431,Guatemala,coal,2016,0.05,0.0,130.98,16583.1,18.0,2.28,3.65,Latin America
50432,Guatemala,natural_gas,2016,0.0,0.0,130.98,16583.1,18.0,2.28,0.0,Latin America
50433,Guatemala,petroleum_n_other_liquids,2016,0.18,0.02,130.98,16583.1,18.0,2.28,12.13,Latin America
50435,Guatemala,renewables_n_other,2016,0.07,0.07,130.98,16583.1,18.0,2.28,0.0,Latin America
50436,Guinea,all_energy_types,2016,0.05,0.01,23.05,11738.4,4.46,2.27,2.77,Africa
50437,Guinea,coal,2016,0.0,0.0,23.05,11738.4,4.46,2.27,0.0,Africa
50438,Guinea,natural_gas,2016,0.0,0.0,23.05,11738.4,4.46,2.27,0.0,Africa
50439,Guinea,petroleum_n_other_liquids,2016,0.04,0.0,23.05,11738.4,4.46,2.27,2.77,Africa
50441,Guinea,renewables_n_other,2016,0.01,0.01,23.05,11738.4,4.46,2.27,0.0,Africa
50442,Guinea-Bissau,all_energy_types,2016,0.01,0.0,3.24,1783.36,3.26,1.79,0.41,Africa
50443,Guinea-Bissau,coal,2016,0.0,0.0,3.24,1783.36,3.26,1.79,0.0,Africa
50444,Guinea-Bissau,natural_gas,2016,0.0,0.0,3.24,1783.36,3.26,1.79,0.0,Africa
50445,Guinea-Bissau,petroleum_n_other_liquids,2016,0.01,0.0,3.24,1783.36,3.26,1.79,0.41,Africa
50447,Guinea-Bissau,renewables_n_other,2016,0.0,0.0,3.24,1783.36,3.26,1.79,0.0,Africa
50448,Guyana,all_energy_types,2016,0.03,0.0,8.92,771.363,41.69,3.61,2.1,Latin America
50449,Guyana,coal,2016,0.0,0.0,8.92,771.363,41.69,3.61,0.0,Latin America
50450,Guyana,natural_gas,2016,0.0,0.0,8.92,771.363,41.69,3.61,0.0,Latin America
50451,Guyana,petroleum_n_other_liquids,2016,0.03,0.0,8.92,771.363,41.69,3.61,2.1,Latin America
50453,Guyana,renewables_n_other,2016,0.0,0.0,8.92,771.363,41.69,3.61,0.0,Latin America
50454,Haiti,all_energy_types,2016,0.05,0.0,31.46,10840.0,4.43,1.53,3.32,Latin America
50455,Haiti,coal,2016,0.0,0.0,31.46,10840.0,4.43,1.53,0.0,Latin America
50456,Haiti,natural_gas,2016,0.0,0.0,31.46,10840.0,4.43,1.53,0.0,Latin America
50457,Haiti,petroleum_n_other_liquids,2016,0.05,0.0,31.46,10840.0,4.43,1.53,3.32,Latin America
50459,Haiti,renewables_n_other,2016,0.0,0.0,31.46,10840.0,4.43,1.53,0.0,Latin America
50466,Honduras,all_energy_types,2016,0.16,0.04,45.67,9270.79,17.46,3.55,9.32,Latin America
50467,Honduras,coal,2016,0.0,0.0,45.67,9270.79,17.46,3.55,0.06,Latin America
50468,Honduras,natural_gas,2016,0.0,0.0,45.67,9270.79,17.46,3.55,0.0,Latin America
50469,Honduras,petroleum_n_other_liquids,2016,0.12,0.0,45.67,9270.79,17.46,3.55,9.27,Latin America
50471,Honduras,renewables_n_other,2016,0.04,0.04,45.67,9270.79,17.46,3.55,0.0,Latin America
50472,Hong Kong,all_energy_types,2016,1.31,0.0,420.35,7251.075,180.01,3.11,93.43,Asia
50473,Hong Kong,coal,2016,0.29,0.0,420.35,7251.075,180.01,3.11,26.86,Asia
50474,Hong Kong,natural_gas,2016,0.13,0.0,420.35,7251.075,180.01,3.11,6.36,Asia
50475,Hong Kong,petroleum_n_other_liquids,2016,0.86,0.0,420.35,7251.075,180.01,3.11,60.2,Asia
50477,Hong Kong,renewables_n_other,2016,0.04,0.0,420.35,7251.075,180.01,3.11,0.0,Asia
50478,Hungary,all_energy_types,2016,1.0,0.37,269.32,9809.904,101.53,3.7,45.8,Eastern Europe
50479,Hungary,coal,2016,0.1,0.06,269.32,9809.904,101.53,3.7,9.22,Eastern Europe
50480,Hungary,natural_gas,2016,0.36,0.06,269.32,9809.904,101.53,3.7,18.08,Eastern Europe
50481,Hungary,petroleum_n_other_liquids,2016,0.31,0.04,269.32,9809.904,101.53,3.7,18.5,Eastern Europe
50482,Hungary,nuclear,2016,0.15,0.15,269.32,9809.904,101.53,3.7,0.0,Eastern Europe
50483,Hungary,renewables_n_other,2016,0.06,0.05,269.32,9809.904,101.53,3.7,0.0,Eastern Europe
50490,India,all_energy_types,2016,28.1,15.94,7807.69,1326362.0,21.19,3.6,2063.5,Asia
50491,India,coal,2016,14.79,10.62,7807.69,1326362.0,21.19,3.6,1452.34,Asia
50492,India,natural_gas,2016,2.04,1.14,7807.69,1326362.0,21.19,3.6,99.15,Asia
50493,India,petroleum_n_other_liquids,2016,8.76,1.74,7807.69,1326362.0,21.19,3.6,512.0,Asia
50494,India,nuclear,2016,0.42,0.42,7807.69,1326362.0,21.19,3.6,0.0,Asia
50495,India,renewables_n_other,2016,2.09,2.01,7807.69,1326362.0,21.19,3.6,0.0,Asia
50496,Indonesia,all_energy_types,2016,6.79,14.24,2781.23,261915.0,25.92,2.44,460.61,Asia
50497,Indonesia,coal,2016,1.87,9.27,2781.23,261915.0,25.92,2.44,173.2,Asia
50498,Indonesia,natural_gas,2016,1.61,2.76,2781.23,261915.0,25.92,2.44,86.82,Asia
50499,Indonesia,petroleum_n_other_liquids,2016,3.0,1.8,2781.23,261915.0,25.92,2.44,200.59,Asia
50501,Indonesia,renewables_n_other,2016,0.3,0.4,2781.23,261915.0,25.92,2.44,0.0,Asia
50502,Iran,all_energy_types,2016,10.88,17.12,1209.47,79564.0,136.71,8.99,613.14,Asia
50503,Iran,coal,2016,0.04,0.04,1209.47,79564.0,136.71,8.99,4.17,Asia
50504,Iran,natural_gas,2016,7.41,7.48,1209.47,79564.0,136.71,8.99,367.97,Asia
50505,Iran,petroleum_n_other_liquids,2016,3.22,9.39,1209.47,79564.0,136.71,8.99,241.0,Asia
50506,Iran,nuclear,2016,0.06,0.06,1209.47,79564.0,136.71,8.99,0.0,Asia
50507,Iran,renewables_n_other,2016,0.15,0.15,1209.47,79564.0,136.71,8.99,0.0,Asia
50508,Iraq,all_energy_types,2016,1.77,9.56,420.47,36610.6,48.3,4.21,97.81,Arab contries
50509,Iraq,coal,2016,0.0,0.0,420.47,36610.6,48.3,4.21,0.0,Arab contries
50510,Iraq,natural_gas,2016,0.04,0.04,420.47,36610.6,48.3,4.21,1.97,Arab contries
50511,Iraq,petroleum_n_other_liquids,2016,1.66,9.49,420.47,36610.6,48.3,4.21,95.85,Arab contries
50513,Iraq,renewables_n_other,2016,0.07,0.03,420.47,36610.6,48.3,4.21,0.0,Arab contries
50514,Ireland,all_energy_types,2016,0.62,0.18,332.29,4762.595,130.42,1.87,35.22,Western Europe
50515,Ireland,coal,2016,0.05,0.0,332.29,4762.595,130.42,1.87,5.52,Western Europe
50516,Ireland,natural_gas,2016,0.19,0.11,332.29,4762.595,130.42,1.87,8.69,Western Europe
50517,Ireland,petroleum_n_other_liquids,2016,0.32,0.0,332.29,4762.595,130.42,1.87,21.0,Western Europe
50519,Ireland,renewables_n_other,2016,0.07,0.07,332.29,4762.595,130.42,1.87,0.0,Western Europe
50520,Israel,all_energy_types,2016,1.03,0.36,310.49,8108.98,127.4,3.33,69.02,Asia
50521,Israel,coal,2016,0.23,0.0,310.49,8108.98,127.4,3.33,24.99,Asia
50522,Israel,natural_gas,2016,0.36,0.35,310.49,8108.98,127.4,3.33,16.53,Asia
50523,Israel,petroleum_n_other_liquids,2016,0.45,0.0,310.49,8108.98,127.4,3.33,27.5,Asia
50525,Israel,renewables_n_other,2016,-0.0,0.02,310.49,8108.98,127.4,3.33,0.0,Asia
50526,Italy,all_energy_types,2016,6.72,1.41,2272.9,60617.98,110.94,2.96,348.97,Western Europe
50527,Italy,coal,2016,0.46,0.0,2272.9,60617.98,110.94,2.96,50.86,Western Europe
50528,Italy,natural_gas,2016,2.56,0.21,2272.9,60617.98,110.94,2.96,129.37,Western Europe
50529,Italy,petroleum_n_other_liquids,2016,2.54,0.16,2272.9,60617.98,110.94,2.96,168.74,Western Europe
50531,Italy,renewables_n_other,2016,1.16,1.04,2272.9,60617.98,110.94,2.96,0.0,Western Europe
50532,Jamaica,all_energy_types,2016,0.13,0.01,25.77,2906.24,43.7,4.93,8.54,Latin America
50533,Jamaica,coal,2016,0.0,0.0,25.77,2906.24,43.7,4.93,0.25,Latin America
50534,Jamaica,natural_gas,2016,0.0,0.0,25.77,2906.24,43.7,4.93,0.0,Latin America
50535,Jamaica,petroleum_n_other_liquids,2016,0.12,0.0,25.77,2906.24,43.7,4.93,8.29,Latin America
50537,Jamaica,renewables_n_other,2016,0.0,0.01,25.77,2906.24,43.7,4.93,0.0,Latin America
50538,Japan,all_energy_types,2016,19.69,2.0,5238.49,127744.8,154.16,3.76,1215.17,Asia
50539,Japan,coal,2016,4.84,0.03,5238.49,127744.8,154.16,3.76,462.41,Asia
50540,Japan,natural_gas,2016,4.83,0.12,5238.49,127744.8,154.16,3.76,246.96,Asia
50541,Japan,petroleum_n_other_liquids,2016,8.16,0.02,5238.49,127744.8,154.16,3.76,505.8,Asia
50542,Japan,nuclear,2016,0.09,0.09,5238.49,127744.8,154.16,3.76,0.0,Asia
50543,Japan,renewables_n_other,2016,1.76,1.74,5238.49,127744.8,154.16,3.76,0.0,Asia
50544,Jordan,all_energy_types,2016,0.4,0.01,89.34,9554.29,41.65,4.45,24.12,Arab contries
50545,Jordan,coal,2016,0.0,0.0,89.34,9554.29,41.65,4.45,0.54,Arab contries
50546,Jordan,natural_gas,2016,0.15,0.0,89.34,9554.29,41.65,4.45,4.55,Arab contries
50547,Jordan,petroleum_n_other_liquids,2016,0.23,0.0,89.34,9554.29,41.65,4.45,19.03,Arab contries
50549,Jordan,renewables_n_other,2016,0.01,0.01,89.34,9554.29,41.65,4.45,0.0,Arab contries
50550,Kazakhstan,all_energy_types,2016,3.37,7.36,411.05,17830.9,189.15,8.21,265.18,Asia
50551,Kazakhstan,coal,2016,2.03,2.81,411.05,17830.9,189.15,8.21,196.76,Asia
50552,Kazakhstan,natural_gas,2016,0.54,0.86,411.05,17830.9,189.15,8.21,26.7,Asia
50553,Kazakhstan,petroleum_n_other_liquids,2016,0.68,3.58,411.05,17830.9,189.15,8.21,41.72,Asia
50555,Kazakhstan,renewables_n_other,2016,0.13,0.11,411.05,17830.9,189.15,8.21,0.0,Asia
50556,Kenya,all_energy_types,2016,0.32,0.07,183.8,49051.52,6.45,1.72,16.6,Africa
50557,Kenya,coal,2016,0.01,0.0,183.8,49051.52,6.45,1.72,1.06,Africa
50558,Kenya,natural_gas,2016,0.0,0.0,183.8,49051.52,6.45,1.72,0.0,Africa
50559,Kenya,petroleum_n_other_liquids,2016,0.23,0.0,183.8,49051.52,6.45,1.72,15.54,Africa
50561,Kenya,renewables_n_other,2016,0.07,0.07,183.8,49051.52,6.45,1.72,0.0,Africa
50562,Kiribati,all_energy_types,2016,0.0,0.0,0.21,112.631,8.55,4.51,0.06,Oceania
50563,Kiribati,coal,2016,0.0,0.0,0.21,112.631,8.55,4.51,0.0,Oceania
50564,Kiribati,natural_gas,2016,0.0,0.0,0.21,112.631,8.55,4.51,0.0,Oceania
50565,Kiribati,petroleum_n_other_liquids,2016,0.0,0.0,0.21,112.631,8.55,4.51,0.06,Oceania
50567,Kiribati,renewables_n_other,2016,0.0,0.0,0.21,112.631,8.55,4.51,0.0,Oceania
50568,Kosovo,all_energy_types,2016,0.1,0.07,17.83,1777.56,55.1,5.49,8.09,Eastern Europe
50569,Kosovo,coal,2016,0.07,0.07,17.83,1777.56,55.1,5.49,6.23,Eastern Europe
50570,Kosovo,natural_gas,2016,0.0,0.0,17.83,1777.56,55.1,5.49,0.0,Eastern Europe
50571,Kosovo,petroleum_n_other_liquids,2016,0.03,0.0,17.83,1777.56,55.1,5.49,1.86,Eastern Europe
50573,Kosovo,renewables_n_other,2016,0.0,0.0,17.83,1777.56,55.1,5.49,0.0,Eastern Europe
50574,Kuwait,all_energy_types,2016,1.7,7.25,186.46,3956.86,428.67,9.1,99.26,Arab contries
50575,Kuwait,coal,2016,0.01,0.0,186.46,3956.86,428.67,9.1,0.85,Arab contries
50576,Kuwait,natural_gas,2016,0.82,0.64,186.46,3956.86,428.67,9.1,41.02,Arab contries
50577,Kuwait,petroleum_n_other_liquids,2016,0.86,6.61,186.46,3956.86,428.67,9.1,57.39,Arab contries
50579,Kuwait,renewables_n_other,2016,0.0,0.0,186.46,3956.86,428.67,9.1,0.0,Arab contries
50580,Kyrgyzstan,all_energy_types,2016,0.23,0.14,26.19,6074.33,37.63,8.73,9.51,Asia
50581,Kyrgyzstan,coal,2016,0.04,0.03,26.19,6074.33,37.63,8.73,4.19,Asia
50582,Kyrgyzstan,natural_gas,2016,0.01,0.0,26.19,6074.33,37.63,8.73,0.35,Asia
50583,Kyrgyzstan,petroleum_n_other_liquids,2016,0.08,0.0,26.19,6074.33,37.63,8.73,4.97,Asia
50585,Kyrgyzstan,renewables_n_other,2016,0.11,0.11,26.19,6074.33,37.63,8.73,0.0,Asia
50586,Laos,all_energy_types,2016,0.41,0.44,44.5,6845.85,59.88,9.21,12.39,Asia
50587,Laos,coal,2016,0.27,0.28,44.5,6845.85,59.88,9.21,9.79,Asia
50588,Laos,natural_gas,2016,0.0,0.0,44.5,6845.85,59.88,9.21,0.0,Asia
50589,Laos,petroleum_n_other_liquids,2016,0.04,0.0,44.5,6845.85,59.88,9.21,2.61,Asia
50591,Laos,renewables_n_other,2016,0.1,0.16,44.5,6845.85,59.88,9.21,0.0,Asia
50592,Latvia,all_energy_types,2016,0.17,0.03,50.43,1950.12,84.63,3.27,7.9,Eastern Europe
50593,Latvia,coal,2016,0.0,0.0,50.43,1950.12,84.63,3.27,0.18,Eastern Europe
50594,Latvia,natural_gas,2016,0.05,0.0,50.43,1950.12,84.63,3.27,2.57,Eastern Europe
50595,Latvia,petroleum_n_other_liquids,2016,0.08,0.0,50.43,1950.12,84.63,3.27,5.15,Eastern Europe
50597,Latvia,renewables_n_other,2016,0.04,0.03,50.43,1950.12,84.63,3.27,0.0,Eastern Europe
50598,Lebanon,all_energy_types,2016,0.36,0.0,100.19,6714.28,53.05,3.56,24.48,Arab contries
50599,Lebanon,coal,2016,0.0,0.0,100.19,6714.28,53.05,3.56,0.37,Arab contries
50600,Lebanon,natural_gas,2016,0.0,0.0,100.19,6714.28,53.05,3.56,0.0,Arab contries
50601,Lebanon,petroleum_n_other_liquids,2016,0.35,0.0,100.19,6714.28,53.05,3.56,24.11,Arab contries
50603,Lebanon,renewables_n_other,2016,0.0,0.0,100.19,6714.28,53.05,3.56,0.0,Arab contries
50604,Lesotho,all_energy_types,2016,0.02,0.0,6.63,2075.04,7.56,2.36,0.63,Africa
50605,Lesotho,coal,2016,0.0,0.0,6.63,2075.04,7.56,2.36,0.0,Africa
50606,Lesotho,natural_gas,2016,0.0,0.0,6.63,2075.04,7.56,2.36,0.0,Africa
50607,Lesotho,petroleum_n_other_liquids,2016,0.01,0.0,6.63,2075.04,7.56,2.36,0.63,Africa
50609,Lesotho,renewables_n_other,2016,0.01,0.0,6.63,2075.04,7.56,2.36,0.0,Africa
50610,Liberia,all_energy_types,2016,0.02,0.0,5.53,4589.32,4.16,3.45,1.2,Africa
50611,Liberia,coal,2016,0.0,0.0,5.53,4589.32,4.16,3.45,0.0,Africa
50612,Liberia,natural_gas,2016,0.0,0.0,5.53,4589.32,4.16,3.45,0.0,Africa
50613,Liberia,petroleum_n_other_liquids,2016,0.02,0.0,5.53,4589.32,4.16,3.45,1.2,Africa
50615,Liberia,renewables_n_other,2016,0.0,0.0,5.53,4589.32,4.16,3.45,0.0,Africa
50616,Libya,all_energy_types,2016,0.6,1.36,41.02,6492.16,92.71,14.67,40.51,Arab contries
50617,Libya,coal,2016,0.0,0.0,41.02,6492.16,92.71,14.67,0.0,Arab contries
50618,Libya,natural_gas,2016,0.19,0.37,41.02,6492.16,92.71,14.67,8.81,Arab contries
50619,Libya,petroleum_n_other_liquids,2016,0.41,1.0,41.02,6492.16,92.71,14.67,31.7,Arab contries
50621,Libya,renewables_n_other,2016,0.0,0.0,41.02,6492.16,92.71,14.67,0.0,Arab contries
50622,Lithuania,all_energy_types,2016,0.26,0.03,86.0,2847.9,92.48,3.06,13.46,Eastern Europe
50623,Lithuania,coal,2016,0.01,0.0,86.0,2847.9,92.48,3.06,0.65,Eastern Europe
50624,Lithuania,natural_gas,2016,0.08,0.0,86.0,2847.9,92.48,3.06,4.84,Eastern Europe
50625,Lithuania,petroleum_n_other_liquids,2016,0.13,0.0,86.0,2847.9,92.48,3.06,7.96,Eastern Europe
50627,Lithuania,renewables_n_other,2016,0.05,0.02,86.0,2847.9,92.48,3.06,0.0,Eastern Europe
50628,Luxembourg,all_energy_types,2016,0.18,0.0,62.04,585.26,302.77,2.86,10.43,Western Europe
50629,Luxembourg,coal,2016,0.0,0.0,62.04,585.26,302.77,2.86,0.17,Western Europe
50630,Luxembourg,natural_gas,2016,0.03,0.0,62.04,585.26,302.77,2.86,1.81,Western Europe
50631,Luxembourg,petroleum_n_other_liquids,2016,0.12,0.0,62.04,585.26,302.77,2.86,8.44,Western Europe
50633,Luxembourg,renewables_n_other,2016,0.03,0.0,62.04,585.26,302.77,2.86,0.0,Western Europe
50634,Macau,all_energy_types,2016,0.04,0.0,69.57,612.824,71.19,0.63,2.03,Asia
50635,Macau,coal,2016,0.0,0.0,69.57,612.824,71.19,0.63,0.0,Asia
50636,Macau,natural_gas,2016,0.0,0.0,69.57,612.824,71.19,0.63,0.0,Asia
50637,Macau,petroleum_n_other_liquids,2016,0.03,0.0,69.57,612.824,71.19,0.63,2.03,Asia
50639,Macau,renewables_n_other,2016,0.02,0.0,69.57,612.824,71.19,0.63,0.0,Asia
50640,Madagascar,all_energy_types,2016,0.06,0.01,38.98,24894.4,2.42,1.54,3.72,Africa
50641,Madagascar,coal,2016,0.01,0.0,38.98,24894.4,2.42,1.54,0.85,Africa
50642,Madagascar,natural_gas,2016,0.0,0.0,38.98,24894.4,2.42,1.54,0.0,Africa
50643,Madagascar,petroleum_n_other_liquids,2016,0.04,0.0,38.98,24894.4,2.42,1.54,2.87,Africa
50645,Madagascar,renewables_n_other,2016,0.01,0.01,38.98,24894.4,2.42,1.54,0.0,Africa
50646,Malawi,all_energy_types,2016,0.03,0.02,24.73,17205.2,2.01,1.4,1.05,Africa
50647,Malawi,coal,2016,0.0,0.0,24.73,17205.2,2.01,1.4,0.2,Africa
50648,Malawi,natural_gas,2016,0.0,0.0,24.73,17205.2,2.01,1.4,0.0,Africa
50649,Malawi,petroleum_n_other_liquids,2016,0.01,0.0,24.73,17205.2,2.01,1.4,0.85,Africa
50651,Malawi,renewables_n_other,2016,0.02,0.02,24.73,17205.2,2.01,1.4,0.0,Africa
50652,Malaysia,all_energy_types,2016,3.34,4.08,784.34,30742.55,108.68,4.26,216.34,Asia
50653,Malaysia,coal,2016,0.63,0.05,784.34,30742.55,108.68,4.26,59.87,Asia
50654,Malaysia,natural_gas,2016,1.1,2.33,784.34,30742.55,108.68,4.26,62.56,Asia
50655,Malaysia,petroleum_n_other_liquids,2016,1.4,1.48,784.34,30742.55,108.68,4.26,93.91,Asia
50657,Malaysia,renewables_n_other,2016,0.21,0.22,784.34,30742.55,108.68,4.26,0.0,Asia
50658,Maldives,all_energy_types,2016,0.02,0.0,8.11,475.505,50.03,2.93,1.61,Asia
50659,Maldives,coal,2016,0.0,0.0,8.11,475.505,50.03,2.93,0.0,Asia
50660,Maldives,natural_gas,2016,0.0,0.0,8.11,475.505,50.03,2.93,0.0,Asia
50661,Maldives,petroleum_n_other_liquids,2016,0.02,0.0,8.11,475.505,50.03,2.93,1.61,Asia
50663,Maldives,renewables_n_other,2016,0.0,0.0,8.11,475.505,50.03,2.93,0.0,Asia
50664,Mali,all_energy_types,2016,0.07,0.01,37.52,17965.4,4.14,1.98,3.17,Africa
50665,Mali,coal,2016,0.0,0.0,37.52,17965.4,4.14,1.98,0.0,Africa
50666,Mali,natural_gas,2016,0.0,0.0,37.52,17965.4,4.14,1.98,0.0,Africa
50667,Mali,petroleum_n_other_liquids,2016,0.06,0.0,37.52,17965.4,4.14,1.98,3.17,Africa
50669,Mali,renewables_n_other,2016,0.01,0.01,37.52,17965.4,4.14,1.98,0.0,Africa
50670,Malta,all_energy_types,2016,0.11,0.0,17.2,460.297,241.27,6.46,7.05,Western Europe
50671,Malta,coal,2016,0.0,0.0,17.2,460.297,241.27,6.46,0.0,Western Europe
50672,Malta,natural_gas,2016,0.0,0.0,17.2,460.297,241.27,6.46,0.0,Western Europe
50673,Malta,petroleum_n_other_liquids,2016,0.1,0.0,17.2,460.297,241.27,6.46,7.05,Western Europe
50675,Malta,renewables_n_other,2016,0.01,0.0,17.2,460.297,241.27,6.46,0.0,Western Europe
50676,Martinique,all_energy_types,2016,0.03,0.0,7.05,376.789,86.29,4.61,2.39,Western Europe
50677,Martinique,coal,2016,0.0,0.0,7.05,376.789,86.29,4.61,0.0,Western Europe
50678,Martinique,natural_gas,2016,0.0,0.0,7.05,376.789,86.29,4.61,0.0,Western Europe
50679,Martinique,petroleum_n_other_liquids,2016,0.03,0.0,7.05,376.789,86.29,4.61,2.39,Western Europe
50681,Martinique,renewables_n_other,2016,0.0,0.0,7.05,376.789,86.29,4.61,0.0,Western Europe
50682,Mauritania,all_energy_types,2016,0.04,0.01,17.21,4166.98,8.73,2.11,2.66,Arab contries
50683,Mauritania,coal,2016,0.0,0.0,17.21,4166.98,8.73,2.11,0.0,Arab contries
50684,Mauritania,natural_gas,2016,0.0,0.0,17.21,4166.98,8.73,2.11,0.0,Arab contries
50685,Mauritania,petroleum_n_other_liquids,2016,0.03,0.01,17.21,4166.98,8.73,2.11,2.66,Arab contries
50687,Mauritania,renewables_n_other,2016,0.0,0.0,17.21,4166.98,8.73,2.11,0.0,Arab contries
50688,Mauritius,all_energy_types,2016,0.08,0.01,25.2,1261.87,66.33,3.32,5.83,Africa
50689,Mauritius,coal,2016,0.02,0.0,25.2,1261.87,66.33,3.32,1.74,Africa
50690,Mauritius,natural_gas,2016,0.0,0.0,25.2,1261.87,66.33,3.32,0.0,Africa
50691,Mauritius,petroleum_n_other_liquids,2016,0.06,0.0,25.2,1261.87,66.33,3.32,4.1,Africa
50693,Mauritius,renewables_n_other,2016,0.01,0.01,25.2,1261.87,66.33,3.32,0.0,Africa
50694,Mexico,all_energy_types,2016,7.97,7.35,2284.18,123510.2,64.56,3.49,465.32,Latin America
50695,Mexico,coal,2016,0.5,0.29,2284.18,123510.2,64.56,3.49,55.63,Latin America
50696,Mexico,natural_gas,2016,2.84,1.34,2284.18,123510.2,64.56,3.49,145.19,Latin America
50697,Mexico,petroleum_n_other_liquids,2016,4.05,5.17,2284.18,123510.2,64.56,3.49,264.5,Latin America
50698,Mexico,nuclear,2016,0.1,0.1,2284.18,123510.2,64.56,3.49,0.0,Latin America
50699,Mexico,renewables_n_other,2016,0.48,0.45,2284.18,123510.2,64.56,3.49,0.0,Latin America
50706,Moldova,all_energy_types,2016,0.13,0.0,27.39,3553.1,36.54,4.74,7.53,Eastern Europe
50707,Moldova,coal,2016,0.0,0.0,27.39,3553.1,36.54,4.74,0.41,Eastern Europe
50708,Moldova,natural_gas,2016,0.09,0.0,27.39,3553.1,36.54,4.74,4.65,Eastern Europe
50709,Moldova,petroleum_n_other_liquids,2016,0.04,0.0,27.39,3553.1,36.54,4.74,2.48,Eastern Europe
50711,Moldova,renewables_n_other,2016,0.0,0.0,27.39,3553.1,36.54,4.74,0.0,Eastern Europe
50712,Mongolia,all_energy_types,2016,0.2,0.95,32.77,3056.36,66.6,6.21,16.77,Asia
50713,Mongolia,coal,2016,0.15,0.9,32.77,3056.36,66.6,6.21,13.22,Asia
50714,Mongolia,natural_gas,2016,0.0,0.0,32.77,3056.36,66.6,6.21,0.0,Asia
50715,Mongolia,petroleum_n_other_liquids,2016,0.04,0.05,32.77,3056.36,66.6,6.21,3.55,Asia
50717,Mongolia,renewables_n_other,2016,0.01,0.0,32.77,3056.36,66.6,6.21,0.0,Asia
50718,Montenegro,all_energy_types,2016,0.05,0.03,10.46,627.271,72.38,4.34,2.41,Eastern Europe
50719,Montenegro,coal,2016,0.01,0.01,10.46,627.271,72.38,4.34,1.53,Eastern Europe
50720,Montenegro,natural_gas,2016,0.0,0.0,10.46,627.271,72.38,4.34,0.0,Eastern Europe
50721,Montenegro,petroleum_n_other_liquids,2016,0.02,0.0,10.46,627.271,72.38,4.34,0.88,Eastern Europe
50723,Montenegro,renewables_n_other,2016,0.02,0.02,10.46,627.271,72.38,4.34,0.0,Eastern Europe
50730,Morocco,all_energy_types,2016,0.79,0.04,249.83,35126.3,22.62,3.18,55.42,Arab contries
