,Unnamed: 0,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,region
14861,14861,Puerto Rico,renewables_n_other,1990,0.00142200541,0.00142200541,48.9401,3403.17,66.97388217831313,4.657193316171603,0.0,USA and territories
14862,14862,Qatar,all_energy_types,1990,0.2855994562663546,1.1438581871352411,26.0476,476.275,599.6524198548204,10.96452096417154,15.34332095,Arab contries
14863,14863,Qatar,coal,1990,0.0,0.0,26.0476,476.275,599.6524198548204,10.96452096417154,0.0,Arab contries
14864,14864,Qatar,natural_gas,1990,0.2324360747663545,0.2324360747663545,26.0476,476.275,599.6524198548204,10.96452096417154,11.94332095,Arab contries
14865,14865,Qatar,petroleum_n_other_liquids,1990,0.0531633815,0.9114221123688868,26.0476,476.275,599.6524198548204,10.96452096417154,3.4,Arab contries
14867,14867,Qatar,renewables_n_other,1990,0.0,0.0,26.0476,476.275,599.6524198548204,10.96452096417154,0.0,Arab contries
14868,14868,Reunion,all_energy_types,1990,0.02293715363,0.005658688,10.681,610.584,37.56592644091558,2.1474724866585526,1.2,Western Europe
14869,14869,Reunion,coal,1990,0.0,0.0,10.681,610.584,37.56592644091558,2.1474724866585526,0.0,Western Europe
14870,14870,Reunion,natural_gas,1990,0.0,0.0,10.681,610.584,37.56592644091558,2.1474724866585526,0.0,Western Europe
14871,14871,Reunion,petroleum_n_other_liquids,1990,0.01727846563,0.0,10.681,610.584,37.56592644091558,2.1474724866585526,1.2,Western Europe
14873,14873,Reunion,renewables_n_other,1990,0.005658688,0.005658688,10.681,610.584,37.56592644091558,2.1474724866585526,0.0,Western Europe
14874,14874,Romania,all_energy_types,1990,2.826230494616516,1.8381562069160493,286.8642,23199.45,121.8231679896082,9.85215476387962,193.166362493,Eastern Europe
14875,14875,Romania,coal,1990,0.4769328017328052,0.2966238318231557,286.8642,23199.45,121.8231679896082,9.85215476387962,65.59580596021769,Eastern Europe
14876,14876,Romania,natural_gas,1990,1.34927,1.07107,286.8642,23199.45,121.8231679896082,9.85215476387962,78.570556533,Eastern Europe
14877,14877,Romania,petroleum_n_other_liquids,1990,0.82524164,0.3573718310928936,286.8642,23199.45,121.8231679896082,9.85215476387962,49.0,Eastern Europe
14879,14879,Romania,renewables_n_other,1990,0.1747860528837107,0.113090544,286.8642,23199.45,121.8231679896082,9.85215476387962,0.0,Eastern Europe
14886,14886,Rwanda,all_energy_types,1990,0.0120157655,0.00171633,6.10183,7288.88,1.6485064234834432,1.969206860892552,0.7,Africa
14887,14887,Rwanda,coal,1990,0.0,0.0,6.10183,7288.88,1.6485064234834432,1.969206860892552,0.0,Africa
14888,14888,Rwanda,natural_gas,1990,0.0,0.0,6.10183,7288.88,1.6485064234834432,1.969206860892552,0.0,Africa
14889,14889,Rwanda,petroleum_n_other_liquids,1990,0.0102687275,0.0,6.10183,7288.88,1.6485064234834432,1.969206860892552,0.7,Africa
14891,14891,Rwanda,renewables_n_other,1990,0.001747038,0.00171633,6.10183,7288.88,1.6485064234834432,1.969206860892552,0.0,Africa
14898,14898,Saint Kitts and Nevis,all_energy_types,1990,0.0007484380115,0.0,0.552687,40.26,18.59011454297069,1.3541805967934837,0.06612,Latin America
14899,14899,Saint Kitts and Nevis,coal,1990,0.0,0.0,0.552687,40.26,18.59011454297069,1.3541805967934837,0.0,Latin America
14900,14900,Saint Kitts and Nevis,natural_gas,1990,0.0,0.0,0.552687,40.26,18.59011454297069,1.3541805967934837,0.0,Latin America
14901,14901,Saint Kitts and Nevis,petroleum_n_other_liquids,1990,0.0007484380115,0.0,0.552687,40.26,18.59011454297069,1.3541805967934837,0.06612,Latin America
14903,14903,Saint Kitts and Nevis,renewables_n_other,1990,0.0,0.0,0.552687,40.26,18.59011454297069,1.3541805967934837,0.0,Latin America
14904,14904,Saint Lucia,all_energy_types,1990,0.0024976094367,0.0,1.48069,138.019,18.096127610691283,1.6867875360136153,0.2,Latin America
14905,14905,Saint Lucia,coal,1990,0.0,0.0,1.48069,138.019,18.096127610691283,1.6867875360136153,0.0,Latin America
14906,14906,Saint Lucia,natural_gas,1990,0.0,0.0,1.48069,138.019,18.096127610691283,1.6867875360136153,0.0,Latin America
14907,14907,Saint Lucia,petroleum_n_other_liquids,1990,0.0024976094367,0.0,1.48069,138.019,18.096127610691283,1.6867875360136153,0.2,Latin America
14909,14909,Saint Lucia,renewables_n_other,1990,0.0,0.0,1.48069,138.019,18.096127610691283,1.6867875360136153,0.0,Latin America
14916,14916,Saint Vincent/Grenadines,all_energy_types,1990,0.0012495803555,0.000249648,0.666662,107.489,11.62519286159514,1.8743836539355776,0.07599,Latin America
14917,14917,Saint Vincent/Grenadines,coal,1990,0.0,0.0,0.666662,107.489,11.62519286159514,1.8743836539355776,0.0,Latin America
14918,14918,Saint Vincent/Grenadines,natural_gas,1990,0.0,0.0,0.666662,107.489,11.62519286159514,1.8743836539355776,0.0,Latin America
14919,14919,Saint Vincent/Grenadines,petroleum_n_other_liquids,1990,0.0009999323555,0.0,0.666662,107.489,11.62519286159514,1.8743836539355776,0.07599,Latin America
14921,14921,Saint Vincent/Grenadines,renewables_n_other,1990,0.000249648,0.000249648,0.666662,107.489,11.62519286159514,1.8743836539355776,0.0,Latin America
14922,14922,Samoa,all_energy_types,1990,0.002032383,0.00020804,0.498896,162.797,12.484155113423466,4.073760863987685,0.1,Oceania
14923,14923,Samoa,coal,1990,0.0,0.0,0.498896,162.797,12.484155113423466,4.073760863987685,0.0,Oceania
14924,14924,Samoa,natural_gas,1990,0.0,0.0,0.498896,162.797,12.484155113423466,4.073760863987685,0.0,Oceania
14925,14925,Samoa,petroleum_n_other_liquids,1990,0.001824343,0.0,0.498896,162.797,12.484155113423466,4.073760863987685,0.1,Oceania
14927,14927,Samoa,renewables_n_other,1990,0.00020804,0.00020804,0.498896,162.797,12.484155113423466,4.073760863987685,0.0,Oceania
14928,14928,Sao Tome and Principe,all_energy_types,1990,0.0009566003735,8.3216e-05,0.390052,119.211,8.024430409106543,2.452494471249987,0.03466,Africa
14929,14929,Sao Tome and Principe,coal,1990,0.0,0.0,0.390052,119.211,8.024430409106543,2.452494471249987,0.0,Africa
14930,14930,Sao Tome and Principe,natural_gas,1990,0.0,0.0,0.390052,119.211,8.024430409106543,2.452494471249987,0.0,Africa
14931,14931,Sao Tome and Principe,petroleum_n_other_liquids,1990,0.0008733843735,0.0,0.390052,119.211,8.024430409106543,2.452494471249987,0.03466,Africa
14933,14933,Sao Tome and Principe,renewables_n_other,1990,8.3216e-05,8.3216e-05,0.390052,119.211,8.024430409106543,2.452494471249987,0.0,Africa
14934,14934,Saudi Arabia,all_energy_types,1990,3.342853830741062,15.920130047310908,739.81,16233.8,205.9193676613647,4.5185302047026425,191.43894716,Arab contries
14935,14935,Saudi Arabia,coal,1990,0.0,0.0,739.81,16233.8,205.9193676613647,4.5185302047026425,0.0,Arab contries
14936,14936,Saudi Arabia,natural_gas,1990,1.1276228407410622,1.1276228407410622,739.81,16233.8,205.9193676613647,4.5185302047026425,58.43894716,Arab contries
14937,14937,Saudi Arabia,petroleum_n_other_liquids,1990,2.21523099,14.792507206569846,739.81,16233.8,205.9193676613647,4.5185302047026425,133.0,Arab contries
14939,14939,Saudi Arabia,renewables_n_other,1990,0.0,0.0,739.81,16233.8,205.9193676613647,4.5185302047026425,0.0,Arab contries
14940,14940,Senegal,all_energy_types,1990,0.0363018195,0.000457688,18.313,7526.31,4.823322385073164,1.982297793916889,2.6,Africa
14941,14941,Senegal,coal,1990,0.0,0.0,18.313,7526.31,4.823322385073164,1.982297793916889,0.0,Africa
14942,14942,Senegal,natural_gas,1990,0.0,0.0,18.313,7526.31,4.823322385073164,1.982297793916889,0.0,Africa
14943,14943,Senegal,petroleum_n_other_liquids,1990,0.0358441315,0.0,18.313,7526.31,4.823322385073164,1.982297793916889,2.6,Africa
14945,14945,Senegal,renewables_n_other,1990,0.000457688,0.000457688,18.313,7526.31,4.823322385073164,1.982297793916889,0.0,Africa
14952,14952,Seychelles,all_energy_types,1990,0.00615882239,0.0,0.938362,70.57198,87.27008070341799,6.5633757441158105,0.5,Africa
14953,14953,Seychelles,coal,1990,0.0,0.0,0.938362,70.57198,87.27008070341799,6.5633757441158105,0.0,Africa
14954,14954,Seychelles,natural_gas,1990,0.0,0.0,0.938362,70.57198,87.27008070341799,6.5633757441158105,0.0,Africa
14955,14955,Seychelles,petroleum_n_other_liquids,1990,0.00615882239,0.0,0.938362,70.57198,87.27008070341799,6.5633757441158105,0.5,Africa
14957,14957,Seychelles,renewables_n_other,1990,0.0,0.0,0.938362,70.57198,87.27008070341799,6.5633757441158105,0.0,Africa
14958,14958,Sierra Leone,all_energy_types,1990,0.0145938500785,0.0,6.50269,4319.76,3.3783937252301053,2.244278918186166,1.1,Africa
14959,14959,Sierra Leone,coal,1990,0.0,0.0,6.50269,4319.76,3.3783937252301053,2.244278918186166,0.0,Africa
14960,14960,Sierra Leone,natural_gas,1990,0.0,0.0,6.50269,4319.76,3.3783937252301053,2.244278918186166,0.0,Africa
14961,14961,Sierra Leone,petroleum_n_other_liquids,1990,0.0145938500785,0.0,6.50269,4319.76,3.3783937252301053,2.244278918186166,1.1,Africa
14963,14963,Sierra Leone,renewables_n_other,1990,0.0,0.0,6.50269,4319.76,3.3783937252301053,2.244278918186166,0.0,Africa
14964,14964,Singapore,all_energy_types,1990,0.8019505988368963,0.00176834,110.7721,3056.358,262.3876518512872,7.239644268158646,53.061465488,Asia
14965,14965,Singapore,coal,1990,3.107184310190762e-05,0.0,110.7721,3056.358,262.3876518512872,7.239644268158646,0.0614654877854205,Asia
14966,14966,Singapore,natural_gas,1990,0.0,0.0,110.7721,3056.358,262.3876518512872,7.239644268158646,0.0,Asia
14967,14967,Singapore,petroleum_n_other_liquids,1990,0.799982545,0.0,110.7721,3056.358,262.3876518512872,7.239644268158646,53.0,Asia
14969,14969,Singapore,renewables_n_other,1990,0.0019369819937943,0.00176834,110.7721,3056.358,262.3876518512872,7.239644268158646,0.0,Asia
14982,14982,Solomon Islands,all_energy_types,1990,0.002402059671,0.0,0.574491,311.869,7.702143114576954,4.181196347723463,0.2,Oceania
14983,14983,Solomon Islands,coal,1990,0.0,0.0,0.574491,311.869,7.702143114576954,4.181196347723463,0.0,Oceania
14984,14984,Solomon Islands,natural_gas,1990,0.0,0.0,0.574491,311.869,7.702143114576954,4.181196347723463,0.0,Oceania
14985,14985,Solomon Islands,petroleum_n_other_liquids,1990,0.002402059671,0.0,0.574491,311.869,7.702143114576954,4.181196347723463,0.2,Oceania
14987,14987,Solomon Islands,renewables_n_other,1990,0.0,0.0,0.574491,311.869,7.702143114576954,4.181196347723463,0.0,Oceania
14988,14988,Somalia,all_energy_types,1990,0.013882293127,0.0,8.71824,7225.09,1.9214007198526248,1.592327479743618,1.1,Arab contries
14989,14989,Somalia,coal,1990,0.0,0.0,8.71824,7225.09,1.9214007198526248,1.592327479743618,0.0,Arab contries
14990,14990,Somalia,natural_gas,1990,0.0,0.0,8.71824,7225.09,1.9214007198526248,1.592327479743618,0.0,Arab contries
14991,14991,Somalia,petroleum_n_other_liquids,1990,0.013882293127,0.0,8.71824,7225.09,1.9214007198526248,1.592327479743618,1.1,Arab contries
14993,14993,Somalia,renewables_n_other,1990,0.0,0.0,8.71824,7225.09,1.9214007198526248,1.592327479743618,0.0,Arab contries
14994,14994,South Africa,all_energy_types,1990,3.815912818664231,3.868337765167804,406.776,36914.08,103.37282735108748,9.380870107047198,315.86279132,Africa
14995,14995,South Africa,coal,1990,2.9407467016642306,3.770739453167804,406.776,36914.08,103.37282735108748,9.380870107047198,265.8627913202262,Africa
14996,14996,South Africa,natural_gas,1990,0.0,0.0,406.776,36914.08,103.37282735108748,9.380870107047198,0.0,Africa
14997,14997,South Africa,petroleum_n_other_liquids,1990,0.782139885,0.0,406.776,36914.08,103.37282735108748,9.380870107047198,50.0,Africa
14998,14998,South Africa,nuclear,1990,0.087092292,0.087092292,406.776,36914.08,103.37282735108748,9.380870107047198,0.0,Africa
14999,14999,South Africa,renewables_n_other,1990,0.00593394,0.01050602,406.776,36914.08,103.37282735108748,9.380870107047198,0.0,Africa
15000,15000,South Korea,all_energy_types,1990,4.064050595243508,1.0020358476172624,529.639,42976.22,94.56510124072122,7.673246485329646,243.093048146,Asia
15001,15001,South Korea,coal,1990,1.181529309433272,0.4469525986102624,529.639,42976.22,94.56510124072122,7.673246485329646,119.26580828588378,Asia
15002,15002,South Korea,natural_gas,1990,0.119733,0.0,529.639,42976.22,94.56510124072122,7.673246485329646,5.51651386,Asia
15003,15003,South Korea,petroleum_n_other_liquids,1990,2.203744939867135,0.0,529.639,42976.22,94.56510124072122,7.673246485329646,118.310726,Asia
15004,15004,South Korea,nuclear,1990,0.506838773007,0.506838773007,529.639,42976.22,94.56510124072122,7.673246485329646,0.0,Asia
15005,15005,South Korea,renewables_n_other,1990,0.0522045729361009,0.048244476,529.639,42976.22,94.56510124072122,7.673246485329646,0.0,Asia
15012,15012,Spain,all_energy_types,1990,4.0059920793657655,1.5328695348170271,996.274,38870.85,103.05902956497648,4.020974229344303,231.909029863,Western Europe
15013,15013,Spain,coal,1990,0.90152805583572,0.633552146072036,996.274,38870.85,103.05902956497648,4.020974229344303,89.25018939615714,Western Europe
15014,15014,Spain,natural_gas,1990,0.21888,0.05586,996.274,38870.85,103.05902956497648,4.020974229344303,10.357722467,Western Europe
15015,15015,Spain,petroleum_n_other_liquids,1990,2.091303100948425,0.0512100797449911,996.274,38870.85,103.05902956497648,4.020974229344303,132.301118,Western Europe
15016,15016,Spain,nuclear,1990,0.523334805,0.523334805,996.274,38870.85,103.05902956497648,4.020974229344303,0.0,Western Europe
15017,15017,Spain,renewables_n_other,1990,0.2709461175816208,0.268912504,996.274,38870.85,103.05902956497648,4.020974229344303,0.0,Western Europe
15018,15018,Sri Lanka,all_energy_types,1990,0.106357203958787,0.032391828,60.9958,17325.8,6.138660492374783,1.7436807773451122,4.8,Asia
15019,15019,Sri Lanka,coal,1990,1.3090958786999649e-05,0.0,60.9958,17325.8,6.138660492374783,1.7436807773451122,0.0,Asia
15020,15020,Sri Lanka,natural_gas,1990,0.0,0.0,60.9958,17325.8,6.138660492374783,1.7436807773451122,0.0,Asia
15021,15021,Sri Lanka,petroleum_n_other_liquids,1990,0.073952285,0.0,60.9958,17325.8,6.138660492374783,1.7436807773451122,4.8,Asia
15023,15023,Sri Lanka,renewables_n_other,1990,0.032391828,0.032391828,60.9958,17325.8,6.138660492374783,1.7436807773451122,0.0,Asia
15024,15024,Sudan,all_energy_types,1990,0.0635625605,0.009861096,43.0318,20147.6,3.154845266930056,1.4771067094567274,4.3,Arab contries
15025,15025,Sudan,coal,1990,0.0,0.0,43.0318,20147.6,3.154845266930056,1.4771067094567274,0.0,Arab contries
15026,15026,Sudan,natural_gas,1990,0.0,0.0,43.0318,20147.6,3.154845266930056,1.4771067094567274,0.0,Arab contries
15027,15027,Sudan,petroleum_n_other_liquids,1990,0.0537014645,0.0,43.0318,20147.6,3.154845266930056,1.4771067094567274,4.3,Arab contries
15029,15029,Sudan,renewables_n_other,1990,0.009861096,0.009861096,43.0318,20147.6,3.154845266930056,1.4771067094567274,0.0,Arab contries
15030,15030,Suriname,all_energy_types,1990,0.0343141887,0.0211780917267759,4.73022,405.169,84.69105163524357,7.254247941956188,1.2,Latin America
15031,15031,Suriname,coal,1990,0.0,0.0,4.73022,405.169,84.69105163524357,7.254247941956188,0.0,Latin America
15032,15032,Suriname,natural_gas,1990,0.0,0.0,4.73022,405.169,84.69105163524357,7.254247941956188,0.0,Latin America
15033,15033,Suriname,petroleum_n_other_liquids,1990,0.0221334467,0.0089973497267759,4.73022,405.169,84.69105163524357,7.254247941956188,1.2,Latin America
15035,15035,Suriname,renewables_n_other,1990,0.012180742,0.012180742,4.73022,405.169,84.69105163524357,7.254247941956188,0.0,Latin America
15036,15036,Sweden,all_energy_types,1990,2.21534734490165,1.4156563275571796,280.1663,8566.782,258.5973758759882,7.907258456501191,57.772872617,Western Europe
15037,15037,Sweden,coal,1990,0.0903366636544009,0.0002783735571797,280.1663,8566.782,258.5973758759882,7.907258456501191,10.410421717025647,Western Europe
15038,15038,Sweden,natural_gas,1990,0.022747,0.0,280.1663,8566.782,258.5973758759882,7.907258456501191,0.9979959,Western Europe
15039,15039,Sweden,petroleum_n_other_liquids,1990,0.68626910557994,0.0,280.1663,8566.782,258.5973758759882,7.907258456501191,46.364455,Western Europe
15040,15040,Sweden,nuclear,1990,0.647824776,0.647824776,280.1663,8566.782,258.5973758759882,7.907258456501191,0.0,Western Europe
15041,15041,Sweden,renewables_n_other,1990,0.7681697996673087,0.767553178,280.1663,8566.782,258.5973758759882,7.907258456501191,0.0,Western Europe
15042,15042,Switzerland,all_energy_types,1990,1.161694845077884,0.553681979,367.3985,6750.695,172.08522160723953,3.1619477082184164,42.274665003,Western Europe
15043,15043,Switzerland,coal,1990,0.0097451488079929,0.0,367.3985,6750.695,172.08522160723953,3.1619477082184164,0.9890929833682514,Western Europe
15044,15044,Switzerland,natural_gas,1990,0.07196924,0.000132399,367.3985,6750.695,172.08522160723953,3.1619477082184164,3.58228002,Western Europe
15045,15045,Switzerland,petroleum_n_other_liquids,1990,0.53371953672358,0.0,367.3985,6750.695,172.08522160723953,3.1619477082184164,37.703292,Western Europe
15046,15046,Switzerland,nuclear,1990,0.238348176,0.238348176,367.3985,6750.695,172.08522160723953,3.1619477082184164,0.0,Western Europe
15047,15047,Switzerland,renewables_n_other,1990,0.307912743546311,0.315201404,367.3985,6750.695,172.08522160723953,3.1619477082184164,0.0,Western Europe
15048,15048,Syria,all_energy_types,1990,0.5596637094403398,1.0024168103674929,40.337,12446.2,44.966633144280166,13.874698401971882,30.800888229,Arab contries
15049,15049,Syria,coal,1990,0.0,0.0,40.337,12446.2,44.966633144280166,13.874698401971882,0.014470261822854,Arab contries
15050,15050,Syria,natural_gas,1990,0.099086,0.099086,40.337,12446.2,44.966633144280166,13.874698401971882,1.786417967,Arab contries
15051,15051,Syria,petroleum_n_other_liquids,1990,0.432466235,0.8752350083674928,40.337,12446.2,44.966633144280166,13.874698401971882,29.0,Arab contries
15053,15053,Syria,renewables_n_other,1990,0.0281114744403398,0.028095802,40.337,12446.2,44.966633144280166,13.874698401971882,0.0,Arab contries
15054,15054,Taiwan,all_energy_types,1990,2.0187903456828056,0.4962013999270508,331.0015,20309.53,99.40113560888928,6.09903684932789,116.194613061,Asia
15055,15055,Taiwan,coal,1990,0.3967943999824861,0.0119447562717111,331.0015,20309.53,99.40113560888928,6.09903684932789,38.41709656141131,Asia
15056,15056,Taiwan,natural_gas,1990,0.0837615894039736,0.0837615894039736,331.0015,20309.53,99.40113560888928,6.09903684932789,2.7775165,Asia
15057,15057,Taiwan,petroleum_n_other_liquids,1990,1.141523995,0.008317163251366,331.0015,20309.53,99.40113560888928,6.09903684932789,75.0,Asia
15058,15058,Taiwan,nuclear,1990,0.322692531,0.322692531,331.0015,20309.53,99.40113560888928,6.09903684932789,0.0,Asia
15059,15059,Taiwan,renewables_n_other,1990,0.0740178302963456,0.06948536,331.0015,20309.53,99.40113560888928,6.09903684932789,0.0,Asia
